,Country,Code,Year,Gini coefficient
1450,Tonga,TON,2015,0.3758743920849295
1451,Tunisia,TUN,2000,0.4080947817045137
1452,Tunisia,TUN,2005,0.3773338246820258
1453,Tunisia,TUN,2010,0.3580825613937093
1454,Tunisia,TUN,2015,0.3281588249697603
1455,Turkey,TUR,2002,0.4139637781719506
1456,Turkey,TUR,2003,0.4218433812102367
1457,Turkey,TUR,2004,0.4128750800000053
1458,Turkey,TUR,2005,0.426146562963156
1459,Turkey,TUR,2006,0.3964741265648979
1460,Turkey,TUR,2007,0.3844279897101714
1461,Turkey,TUR,2008,0.3902053996948603
1462,Turkey,TUR,2009,0.3896530913893944
1463,Turkey,TUR,2010,0.3878508030864183
1464,Turkey,TUR,2011,0.4003935479036744
1465,Turkey,TUR,2012,0.4016893689079056
1466,Turkey,TUR,2013,0.4017849788951964
1467,Turkey,TUR,2014,0.4123656292092433
1468,Turkey,TUR,2015,0.4285445765747806
1469,Turkey,TUR,2016,0.4187370477103133
1470,Turkey,TUR,2017,0.4140566673668888
1471,Turkey,TUR,2018,0.418775203427554
1472,Turkey,TUR,2019,0.4190910867806379
1473,Tuvalu,TUV,2010,0.3913903338155151
1474,Uganda,UGA,2002,0.4517232583789924
1475,Uganda,UGA,2005,0.4294473991779307
1476,Uganda,UGA,2009,0.44195559305551
1477,Uganda,UGA,2012,0.4100996667026967
1478,Uganda,UGA,2016,0.4275369263085522
1479,Uganda,UGA,2019,0.4270545381163759
1480,Ukraine,UKR,2002,0.2904569549633073
1481,Ukraine,UKR,2003,0.2866489363144985
1482,Ukraine,UKR,2004,0.2893401644071928
1483,Ukraine,UKR,2005,0.2902071358338617
1484,Ukraine,UKR,2006,0.2979439228788761
1485,Ukraine,UKR,2007,0.2701268645092795
1486,Ukraine,UKR,2008,0.2663823016482355
1487,Ukraine,UKR,2009,0.2531666367109809
1488,Ukraine,UKR,2010,0.2481897558570851
1489,Ukraine,UKR,2011,0.2455184384758181
1490,Ukraine,UKR,2012,0.2474065688785256
1491,Ukraine,UKR,2013,0.2455498554343049
1492,Ukraine,UKR,2014,0.240253659066731
1493,Ukraine,UKR,2015,0.2545754032542647
1494,Ukraine,UKR,2016,0.2500220300102461
1495,Ukraine,UKR,2017,0.2604904909096703
1496,Ukraine,UKR,2018,0.2607148570748784
1497,Ukraine,UKR,2019,0.2661946628806806
1498,United Arab Emirates,ARE,2013,0.325104208912459
1499,United Kingdom,GBR,2000,0.3961013491875036
1500,United Kingdom,GBR,2001,0.3790337092919997
1501,United Kingdom,GBR,2002,0.3571945818749167
1502,United Kingdom,GBR,2003,0.3550405422217986
1503,United Kingdom,GBR,2004,0.360015021680326
1504,United Kingdom,GBR,2005,0.3427326706732752
1505,United Kingdom,GBR,2006,0.3460893714125858
1506,United Kingdom,GBR,2007,0.3569761240088487
1507,United Kingdom,GBR,2008,0.3414246721224758
1508,United Kingdom,GBR,2009,0.3426995284572202
1509,United Kingdom,GBR,2010,0.3438993366694147
1510,United Kingdom,GBR,2011,0.3316524521135302
1511,United Kingdom,GBR,2012,0.3234509715110732
1512,United Kingdom,GBR,2013,0.3320897320953346
1513,United Kingdom,GBR,2014,0.3404892654101576
1514,United Kingdom,GBR,2015,0.332350807771568
1515,United Kingdom,GBR,2016,0.3477961481368022
1516,United Kingdom,GBR,2017,0.3514883070472959
1517,United States,USA,2000,0.4014068509559928
1518,United States,USA,2001,0.405967813015161
1519,United States,USA,2002,0.4035444629434347
1520,United States,USA,2003,0.407725912185137
1521,United States,USA,2004,0.4025335389437157
1522,United States,USA,2005,0.4096536955194142
1523,United States,USA,2006,0.4139857598883322
1524,United States,USA,2007,0.4079856738565692
1525,United States,USA,2008,0.4081219270810414
1526,United States,USA,2009,0.4061081361643419
1527,United States,USA,2010,0.4001071302483324
1528,United States,USA,2011,0.4093711251638832
1529,United States,USA,2012,0.4093686137107664
1530,United States,USA,2013,0.4065201194217036
1531,United States,USA,2014,0.4151160601594921
1532,United States,USA,2015,0.4123877761737015
1533,United States,USA,2016,0.41121885984715
1534,United States,USA,2017,0.4118055869829951
1535,United States,USA,2018,0.41407843639923
1536,United States,USA,2019,0.4153556687464651
1537,Uruguay,URY,2006,0.459415901933994
1538,Uruguay,URY,2007,0.464051328125742
1539,Uruguay,URY,2008,0.4508177986924141
1540,Uruguay,URY,2009,0.4554168166082923
1541,Uruguay,URY,2010,0.4447501635216661
1542,Uruguay,URY,2011,0.4217531761728572
1543,Uruguay,URY,2012,0.3990057247243364
1544,Uruguay,URY,2013,0.4045091104485787
1545,Uruguay,URY,2014,0.4011108260530498
1546,Uruguay,URY,2015,0.4012876988874805
1547,Uruguay,URY,2016,0.3969550032071919
1548,Uruguay,URY,2017,0.3946453123452029
1549,Uruguay,URY,2018,0.3968723978027348
1550,Uruguay,URY,2019,0.3967654504663943
1551,Uruguay - urban,,2000,0.4290560403366701
1552,Uruguay - urban,,2001,0.4500768431916102
1553,Uruguay - urban,,2002,0.4554437539554081
1554,Uruguay - urban,,2003,0.45033832444377
1555,Uruguay - urban,,2004,0.4588115491144751
1556,Uruguay - urban,,2005,0.4472780230080433
1557,Uzbekistan,UZB,2000,0.3610281422845951
1558,Uzbekistan,UZB,2002,0.3304368094327122
1559,Uzbekistan,UZB,2003,0.3526879727074722
1560,Vanuatu,VUT,2010,0.3735129824939555
1561,Vanuatu,VUT,2019,0.3231757475757547
1562,Venezuela,VEN,2001,0.4723142128671435
1563,Venezuela,VEN,2002,0.4901341403345185
1564,Venezuela,VEN,2003,0.4810232045562231
1565,Venezuela,VEN,2004,0.4750412488890118
1566,Venezuela,VEN,2005,0.4945917706284364
1567,Venezuela,VEN,2006,0.4477049832090081
1568,Vietnam,VNM,2002,0.3702962423899708
1569,Vietnam,VNM,2004,0.3678583066648797
1570,Vietnam,VNM,2006,0.3578861558244515
1571,Vietnam,VNM,2008,0.355703125332213
1572,Vietnam,VNM,2010,0.392527247820533
1573,Vietnam,VNM,2012,0.3564588639173441
1574,Vietnam,VNM,2014,0.3475537549653076
1575,Vietnam,VNM,2016,0.352667388835896
1576,Vietnam,VNM,2018,0.3571554605834283
1577,Yemen,YEM,2005,0.3473233432870136
1578,Yemen,YEM,2014,0.3670709434270192
1579,Zambia,ZMB,2002,0.4206192611187201
1580,Zambia,ZMB,2004,0.5429478133845274
1581,Zambia,ZMB,2006,0.5461750531170209
1582,Zambia,ZMB,2010,0.5562149115337796
1583,Zambia,ZMB,2015,0.5713605842336404
1584,Zimbabwe,ZWE,2011,0.4315357508988643
1585,Zimbabwe,ZWE,2017,0.4433708207555918
1586,Zimbabwe,ZWE,2019,0.5025645104555668
